URL,Técnica,Tamaño,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9
https://www.christies.com/en/lot/lot-6272691?ldp_breadcrumb=back,"oil on panel, unframed, the reverse stamped with the coat-of-arms of the city of Antwerp, the hands of the Guild of Saint Luke and the panel maker's mark of Michiel Vrient (active 1615-1637/1638)",21 5/8 x 33 in. (55 x 83.8 cm.),"Robert and Valentine de Traz, née Pictet (1889-1987), and by descent.","(Presumably) Edouard de Traz (1832-1918), Paris, and by descent to the following,",,,,,,,,
https://www.christies.com/en/lot/lot-6272695?ldp_breadcrumb=back,,30 ¼ in. (77 cm.) high; 47 ¼ in. (120 cm.) wide; 26 ½ in. (67.5 cm.) deep,"Sir Philip Sassoon, recorded in the drawing room at Port Lympne, Kent, in 1923.","Frederick Howard, 5th Earl of Carlisle (1748-1825) at Castle Howard, Yorkshire.",,,,,,,,
https://www.christies.com/en/lot/lot-6272696?ldp_breadcrumb=back,"bronze, dark-brown patina",12 in. (30.5 cm.) high; 14 1/8 in. (36 cm.) wide; 12 ¼ in. (31 cm.) deep,"Lilian Margaret Frances Borthwick married Seymour Bathurst, 7th Earl Bathurst in November 1893, and by descent.","Sir Algernon Borthwick Bt. (1830-1908), later Lord Glenesk (cr. 1895), whose daughter and sole heiress,","Sarah Bernhardt (1845-1923), who gave it to",,,,,,,
https://www.christies.com/en/lot/lot-6272697?ldp_breadcrumb=back,oil on canvas,44 1/8 x 33 ½ in. (112 x 85 cm.),,,,,,,,,,
https://www.christies.com/en/lot/lot-6272698?ldp_breadcrumb=back,"The spherical glass bowl within a silvered bronze bamboo frame modelled with miniature turtles and surmounted by a pierced foliate rim supported by three bamboo trellis handles centred by Chinese-character shou roundels, raised on three dragon-headed (bixi) turtles carrying baby turtles on their backs, the pedestal with circular top flanked by two geometric bamboo-form handles and ornamented with four bixi, the columnar central support modelled as rope-tied bamboo flanked by climbing mythical dragons on three bejewelled elephant head feet, signed to the base 'F. BARBEDIENNE' and stamped 'BB', the original glass bowl with inclusions in the making, cracks and chips","56 ¼ in. (143 cm.) high, overall 22 ¾ in. (57.7 cm.) high; 23 1/3 in. (60 cm.) diameter, the aquarium 33 ½ in. (85 cm.) high; 29 ½ in. (75 cm.) wide; 24 ½ in. (62 cm.) deep, the stand","Sold from the Cartier Mansion [Property of a Private Foundation]; Sotheby’s, London, 27 September 1991, lot 23.","Private collection at the Cartier Mansion; New York, USA, by the late 1980s.",,,,,,,,
https://www.christies.com/en/lot/lot-6272699?ldp_breadcrumb=back,oil on canvas,53 x 85 in. (134.6 x 215.9 cm.),Private collection.,"with Pyms Gallery, London.",,,,,,,,
https://www.christies.com/en/lot/lot-6272702?ldp_breadcrumb=back,oil on canvas,54 ¼ x 43 5/8 in. (137.7 x 110.8 cm.),Acquired by the present owner in the 1960s.,"with Di Castro, Rome.",,,,,,,,
https://www.christies.com/en/lot/lot-6272703?ldp_breadcrumb=back,"pen and two shades of grey ink, grey wash, heightened with white, pen and grey ink framing lines, watermark HVW",7 ½ x 9 5/8 in. (19.2 x 24.4 cm.),"Art market, London, probably 1960s, and by descent to the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6272705?ldp_breadcrumb=back,oil on panel,17 7/8 x 25 ½ in. (45.5 x 64.8 cm.),"Dillée Collection; their sale, Sotheby's, Paris, 18 March 2015, lot 12, when acquired by the present owner.",,,,,,,,,
https://www.christies.com/en/lot/lot-6272706?ldp_breadcrumb=back,"Each slightly tapering cylindrical and on spreading foot with husk border, the lower bodies part-fluted and applied above with fruiting vine cast swags, with applied horned bacchic mask handles, each marked underneath, further prick engraved with Cyrillic initials 'RIZH' and numbered 'N.1', with later Dutch tax marks",10 ¾ in. (27.5 cm.) high,"Demidoff Collection; Müller et Cie, Amsterdam, 16-18 June 1925, part of either lots 895, 896 or 897.","(Probably) acquired by Anatole Demidoff, Prince of San Donato (1812-1870) and possibly by descent.","Recalled to St. Petersburg by her successor Paul I, Emperor of Russia (r. 1796-1801).","Ordered by Catherine the Great, Empress of Russia (r. 1762-1796) for use at the Governor's Palace, Riga during the governorship of Count George von Browne (1698-1792).",,,,,,
https://www.christies.com/en/lot/lot-6272707?ldp_breadcrumb=back,"The circular pink granite top inlaid with a cross in square marble specimens, set within a tooled surround with anthemion decorated frieze, above four eagles with spread wings surmounting acanthus-wrapped monopodia supports joined by foliate scrolled stretchers and terminating in paw feet, on a concave-sided plinth base with ball feet",37 in. (94 cm.) high; 38 ¼ in. (98.5 cm.) diameter,"The property of a distinguished European collector; Christie’s, London, 10 July 2014, lot 7.","With Jansen, Paris.","Sold by the Soviet Union at auction with Rudolph Lepke, Berlin, 6 November 1928, lot 77: described as 'Empiretisch, rund, aus vergoldeter Bronze und Platte aus schwarz-rot-grau gesprenkeltem Granit mit eingelegtem Kreuz aus farbigen Marmorplättchen. Vier von Großen Adlern bekrönte Füße mit Löwentatzen auf einer vierseitigen Sockelplatte stehend, tragen die Platte deren Dickseite von Palmetten in Relief umzogen ist, Durchm. 100, H. 94 cm.'",Probably commissioned in 1814 by Pope Pius VII for Alexander I of Russia.,,,,,,
https://www.christies.com/en/lot/lot-6272708?ldp_breadcrumb=back,oil on panel,20 ¼ x 25 7/8 in. (51.5 x 65.5 cm.),"Private collection, Amsterdam, from which acquired by the present owner.","with Richard Green, London, by whom sold to the following,","Anonymous sale; Sotheby’s, London, 3 December 1997, lot 77 (£177,500 to the following).","Private collection, Europe, from circa 1830 until 1997, when sold at the following,","Private collection, traditionally identified as the Van Terburg family; their sale, Roos, Amsterdam, 16 July 1819, lot 123, part lot with a view of the Haringpakkerij (D.Fl.75 to Van Yparen).",,,,,
https://www.christies.com/en/lot/lot-6272712?ldp_breadcrumb=back,oil on canvas,18 x 28 ½ in. (45.7 x 72.4 cm.),"Anonymous sale [Property of a Gentleman]; Christie's, London, 2 December 2014, lot 30, when acquired by the present owner.","with Thomas Agnew & Sons, London, circa 1968, where acquired by the following,",,,,,,,,
https://www.christies.com/en/lot/lot-6272714?ldp_breadcrumb=back,"The automaton cabinet: CASE: with later asymmetrical naturalistically cast watch support raised above two adorsed standing figures, the upper section of the two-tiered graduated cabinet with automaton to front panel comprising eight rotating stylised flowerheads about an opposing larger flowerhead, dragons to the angles raised on ball feet, the lower cabinet with conforming outset scrolls and masks to the angles and raised on elephant feet, with tune selection, covered winding aperture and trip button to front, elements variously numbered 'N. 11'; MUSICAL MOVEMENT: playing six tunes from the pin barrel via eight hammers striking on eight bells, the chain fusee movement numbered 'N.11' to pin barrel bridge and further to hammer assembly",The watch: 2 in. (5.1 cm.) diameter; The cabinet: 16 ¼ in. (41.3 cm.) high; 8 1/8 in. (21 cm.) wide; 7 ½ in. (19 cm.) deep,"Christie's, Hong Kong, 1 November 2004, lot 1288.","Dr Crott, Frankfurt, 18 November 2000, lot 942.",The cabinet:,"Christie's, Hong Kong, 1 November 2004, lot 1288A.","The Sandberg Collection; Antiquorum, Geneva, 31 March 2001, lot 159.","Antiquorum, Geneva, 21 October 1995, lot 66.",The watch:,,,
https://www.christies.com/en/lot/lot-6272716?ldp_breadcrumb=back,Nudo di Giovane Seduta (Nudo color perla),with inscription by the artist's wife Emilia Cardona 'no. 9 in at. Boldini/Emilia Boldini Cardona/1931' (on the reverse) 16 ½ x 10 ¾ in. (42 x 27.3 cm.),"Private collection, Florence, and by descent to the present owner.","Atelier Boldini, erroneously listed as no. 9B.",,,,,,,,
https://www.christies.com/en/lot/lot-6272717?ldp_breadcrumb=back,"black chalk, pen and brown ink, brown wash, watermark half moon",13 5/8 x 18 3/8 in. (34.5 x 46.6 cm.),"Brinsley, later Sir Brinsley, Ford (1908-1999).","with Richard Owen, Paris, by whom broken up and sold individually through Matthiesen, 24 March 1937, for £70 to","with Colnaghi, London, by whom sold, January 1921, to the following","Anonymous sale; Sotheby’s, London, 6 July 1920, part of lot 41 (where bought by Colnaghi for £610).",,,,,,
https://www.christies.com/en/lot/lot-6272718?ldp_breadcrumb=back,"black chalk, pen and brown ink, brown wash, watermark three crescents (cf. Heawood 867)",13 5/8 x 18 3/8 in. (34.5 x 46.6 cm.),"Brinsley, later Sir Brinsley, Ford (1908-1999).","with Matthiesen, 24 March 1937, and sold for £70 to","Anonymous sale; Hôtel Drouot, Paris, 23 December 1931, lot 30.","with Richard Owen, Paris, by whom broken up and sold individually.","with Colnaghi, London, by whom sold, January 1921, to the following","Anonymous sale; Sotheby’s, London, 6 July 1920, part of lot 41 (where bought by Colnaghi for £610).",,,,
https://www.christies.com/en/lot/lot-6272719?ldp_breadcrumb=back,"black chalk, pen and brown ink, brown wash, watermark letters VC surmounted by a star in a crest",13 ¾ x 18 ¼ in. (34.8 x 46.3 cm.),"Brinsley, later Sir Brinsley, Ford (1908-1999).","with Richard Owen, Paris, by whom broken up and sold individually through Matthiesen, 24 March 1937, for £70 to","with Colnaghi, London, by whom sold, January 1921, to the following","Anonymous sale; Sotheby’s, London, 6 July 1920, part of lot 41 (where bought by Colnaghi for £610).",,,,,,
https://www.christies.com/en/lot/lot-6272720?ldp_breadcrumb=back,pencil and watercolour heightened with gum arabic and with scratching out on paper,11 5/8 x 17 ¾ in. (29.4 x 45 cm.),"Robert Clarke (†); Christie’s, London, 9 November 1993, lot 50, when purchased by the present owners.","Anonymous sale; Christie's, London, 10 May 1918, lot 88 (2800 gns to Baird Carter).","Sir Joseph Beecham, 26 June 1908; Christie's, 4 May 1917, lot 147 (2,700 gns to Freeman).","with Agnew's, London, where purchased by the following","Hon. W.F.D. Smith, by 1902.","The Right Hon. W.H. Smith, and by descent to the following","F. Broderip; Christie's, London, 6 February 1871, lot 624 (unsold).","George Morant; Christie’s, London, 21 April 1847, lot 1135, as ‘Ludlow Castle and Bridge’ (71 gns to Broderip).","Thomas Griffith, by 1833.",Commissioned by Charles Heath.
https://www.christies.com/en/lot/lot-6272721?ldp_breadcrumb=back,"pencil and watercolour, heightened with gum arabic and with scratching out on paper",11 3/8 x 16 3/8 in. (28.9 x 41.6 cm.),"Anonymous sale; Christie’s, 11 June 2003, lot 2, when purchased by the present owners.","with Spink-Leger, London.","Anonymous sale; Christie’s, London, 14 June 1983, lot 113 (bt Leger Galleries).","Edward Pugliese, 1946.","John Pierpont Morgan Jun.; Parke-Bernet, New York, 22-25 March 1944, lot 426.","Junius Spencer Morgan, and by descent to the following","with Agnew's, London, sold 20 April 1872 to the following","Frederick Richards Leyland; Christie’s, London, 9 March 1872, lot 39 (500 gns to Agnew’s).","Benjamin Godfrey Windus, by 1840.",Commissioned by Charles Heath.
https://www.christies.com/en/lot/lot-6272722?ldp_breadcrumb=back,oil on panel,12 ¼ x 10 ½ in. (31 x 26.5 cm.),Restituted to the heirs of Dr Herman Eissler in 2020.,"On loan from the above to the Staatliche Kunsthalle Karlsruhe, 1966 (inv. no. Lg 755).","Transferred into the custody of the Bavarian Ministerpräsident, December 1948, thereafter into the custody of the German federal government, June 1949.","with Galerie Nathan, Zurich.","Recovered by the Monuments, Fine Arts and Archives Section for the Salt Mines, Alt Aussee (no. 6442), and transferred to the Central Collecting Point, Munich, 22 October 1945 (MCCP no. 11228).","Reich Chancellery, by whom acquired from the above as part of the collection for the planned Linz Museum (Linz no. 734).","Purchased by Maria Almas Dietrich, Munich, together with two other paintings by Waldmüller from the above and Hortense Eissler for Reich Chancellery in May 1939.","Berta Morelli (1893 – 1975), Vienna, by December 1938, acquired as a gift from her father, Dr Hermann Eissler.","Banned from export under the Nazi regime and held in the apartment of the above, 29 October 1938.","Dr. Hermann Eissler (1860-1953), Vienna, by 1930."
https://www.christies.com/en/lot/lot-6272723?ldp_breadcrumb=back,oil on canvas,27 3/8 x 42 ¼in. (69.5 x 107.3cm.),"Anonymous sale; Lempertz, Cologne, 18 November 2017, lot 2579.","Private collection, Germany.",,,,,,,,
https://www.christies.com/en/lot/lot-6272725?ldp_breadcrumb=back,oil on canvas,32 ½ x 48 in. (82.5 x 122 cm.),"Anonymous sale: Sotheby's, London, 10 December 2014, lot 41, when purchased by the present owner.",Private collection.,"Anonymous sale; Christie's, London, 3 June 1999, lot 70.","with Richard Green, London.","with Christopher Wood, London.",,,,,
https://www.christies.com/en/lot/lot-6272726?ldp_breadcrumb=back,oil on canvas,30 x 25 1/8 in. (76.2 x 63.5 cm.),"with Richard Green, London, 1996, from whom purchased by the present owner.","Anonymous sale; Sotheby's, London, 6 November 1995, lot 204.",,,,,,,,
https://www.christies.com/en/lot/lot-6272728?ldp_breadcrumb=back,oil on canvas,25 x 30 in. (63.5 x 76.2 cm.),"with Richard Green, London, 1996, from whom purchased by the present owner.","Dorothy B. Kraft (†); Doyle, New York, 8 November 1995, lot 32.",,,,,,,,
https://www.christies.com/en/lot/lot-6272730?ldp_breadcrumb=back,oil on canvas,20 x 24 in. (50.8 x 61 cm.),"Anonymous sale; Christie's, New York, 6 December 1996, lot 176, when purchased by the present owner.","with Frost & Reed, London.","Anonymous sale; Christie’s, London, 8 November 1990, lot 8.",,,,,,,
https://www.christies.com/en/lot/lot-6254829?ldp_breadcrumb=back,"pierre noire, pastel sur papier beige, traits d'encadrement à la plume et encre noire","27,5 x 21 cm. (10 ¾ x 8 ¼ in.)","Camille de Tournon, comte de Simiane, pair de France (1778-1833) ; puis par descendance aux propriétaires actuels.",Atelier de l'artiste.,,,,,,,,
https://www.christies.com/en/lot/lot-6254832?ldp_breadcrumb=back,"pierre noire, plume et encre brune, lavis gris, norci au verso, sur trois feuilles de papier dont deux jointes, filigrane blason avec huchet (proche Briquet 7867), traits d’encadrements à la plume et encre brune","22,7 x 14 cm. (9 x 5 ½ in.); 22,9 x 13,8 cm. (9 x 5 3/8 in.)",,,,,,,,,,
https://www.christies.com/en/lot/lot-6254835?ldp_breadcrumb=back,"sanguine, craie blanche","39,8 x 47,5 cm. (15 5/8 x 18 ¾ in.)",,,,,,,,,,
https://www.christies.com/en/lot/lot-6254836?ldp_breadcrumb=back,"sanguine, craie blanche, traces de pierre noire","35,4 x 23,4 cm. (13 7/8 x 9 ¼ in.)","Art Cuéllar Nathan, Zürich.","Jill Newhouse, New York (selon une étiquette au verso du montage).","Vente anonyme ; Christie's, New York, 24 janvier 2001, lot 107.","A. Ananoff (1910-1992), Paris (L. 3365).",,,,,,
https://www.christies.com/en/lot/lot-6254837?ldp_breadcrumb=back,pierre noire et craie blanche sur papier bleu,"16,2 x 17 cm. (6 3/8 x 6 5/8 in.)",,,,,,,,,,
https://www.christies.com/en/lot/lot-6254838?ldp_breadcrumb=back,"sanguine, pierre noire, craie bleue et blanche, sur papier anciennement bleu, les quatre coins coupés","27,4 x 32 cm. (10 ¾ x 12 5/8 in.)","Galerie Didier Aaron, Paris, 2009.","Vente anonyme ; Hôtel Drouot, Paris, 16 novembre 2007, lot 103.",,,,,,,,
https://www.christies.com/en/lot/lot-6254840?ldp_breadcrumb=back,"sanguine, pierre noire, aquarelle et gouache","28,8 x 18 cm. (11 ¼ x 7 1/8 in.)","Restitué à la famille d'Orléans entre 1850 et 1852 (voir Compte de la liquidation de la liste civile et du domaine privé du roi Louis-Philippe, rendu par M. Vavin, liquidateur général, le 30 décembre 1851, Paris, Noblet, 1852) ; Sotheby's, Paris, 29-30 septembre 2015, lot 8.","Dépôt de la famille d'Orléans au musée du Louvre avant 1847 (L. 1886), voir lettre du directeur Alphonse de Cailloux, dit Cailleux, partie du lot 155.",Probablement acquis par la famille d'Orléans.,Probablement collection Pierre De la Mésangère (1761-1831) après 1816.,"Atelier de l'artiste ; vente Paris, 17 avril 1807, '750 portraits en pied... C'est en raison de la place que mérite ce grand Ouvrage, qu'il sera suspendu à la Vente publique, jusqu'à ce que des circonstances favorables se présentent' probablement acquis après la vente par Richard de Lédans.",,,,,
